edit_decision_id	article_id	round	editor_id	decision	date_decided
2314	1891	1	736	1	2019-11-04 21:30:04
2315	1891	1	736	1	2019-11-04 21:44:03
2316	1410	1	2043	1	2019-11-05 14:19:17
2317	1921	1	782	1	2019-11-06 16:39:15
2318	1869	1	45	1	2019-11-08 02:33:03
2319	1852	2	31	3	2019-11-13 17:35:46
2320	1615	1	782	1	2019-11-14 19:22:38
2321	2179	1	77	4	2019-11-16 23:05:04
2322	1801	1	1119	1	2019-11-18 08:28:39
2323	2188	1	77	4	2019-12-02 19:57:50
2324	2191	1	77	4	2019-12-03 10:49:21
2325	2190	1	77	4	2019-12-03 10:51:22
2326	2169	1	77	4	2019-12-03 10:53:11
2327	2186	1	77	4	2019-12-03 10:56:03
2328	2184	1	77	4	2019-12-03 10:57:23
2329	2183	1	77	4	2019-12-03 10:58:32
2330	2181	1	77	4	2019-12-03 10:59:42
2331	2177	1	77	4	2019-12-03 11:00:45
2332	2176	1	77	4	2019-12-03 11:02:11
2333	2175	1	77	4	2019-12-03 11:03:01
2334	2170	1	77	4	2019-12-03 11:04:23
2335	641	1	478	1	2019-12-06 18:09:30
2336	1860	1	2109	2	2019-12-09 13:13:25
2337	2196	1	2043	1	2019-12-13 02:37:24
2338	2171	1	77	4	2019-12-14 10:33:12
2339	2172	1	77	4	2019-12-14 10:35:15
2340	2197	1	77	4	2019-12-14 10:36:43
2341	2192	1	77	4	2019-12-14 10:38:37
2342	2185	1	77	4	2019-12-14 10:39:37
2343	2021	1	45	4	2019-12-17 06:28:27
2344	1860	1	2109	1	2019-12-17 08:16:57
2345	1852	3	31	1	2019-12-19 08:07:59
2346	1852	3	31	1	2019-12-19 08:10:45
2347	1998	1	31	2	2019-12-19 08:17:48
2348	1933	1	31	2	2019-12-19 12:35:11
2349	1998	1	31	3	2019-12-20 06:59:02
2350	1894	1	84	2	2019-12-20 10:06:02
2351	1959	1	782	1	2019-12-20 10:22:31
2352	1936	1	1287	1	2019-12-22 16:35:27
2353	1933	1	31	1	2019-12-25 08:22:26
2354	1933	1	31	1	2019-12-25 08:22:45
2355	1957	1	31	2	2019-12-30 06:33:59
2356	1957	1	31	2	2019-12-30 06:35:41
2357	1957	1	31	3	2020-01-04 10:21:26
2358	2025	1	3784	2	2020-01-05 17:10:35
2359	2033	1	77	2	2020-01-05 18:45:55
2360	2206	1	77	4	2020-01-05 21:25:44
2361	2212	1	77	4	2020-01-06 07:58:24
2362	1970	1	2109	3	2020-01-07 09:16:14
2363	2106	1	736	2	2020-01-07 21:04:57
2364	2202	1	77	4	2020-01-11 16:39:48
2365	2033	1	77	3	2020-01-18 08:22:37
2366	2223	1	77	4	2020-01-18 15:28:59
2367	2222	1	77	4	2020-01-18 15:31:03
2368	2210	1	77	4	2020-01-18 15:32:26
2369	2208	1	77	4	2020-01-18 15:33:34
2370	2205	1	77	4	2020-01-18 15:34:51
2371	2204	1	77	4	2020-01-18 15:35:49
2372	2203	1	77	4	2020-01-18 15:36:38
2373	2200	1	77	4	2020-01-18 15:38:48
2374	1748	1	83	1	2020-01-18 20:25:43
2375	2006	1	83	1	2020-01-18 20:49:37
2376	2163	1	1119	2	2020-01-19 06:41:27
2377	2211	1	77	4	2020-01-19 12:44:54
2378	2214	1	77	4	2020-01-20 09:34:28
2379	1859	1	782	4	2020-01-31 22:43:54
2380	2137	1	42	2	2020-02-01 06:03:04
2381	2228	1	77	4	2020-02-02 07:29:18
2382	2221	1	77	4	2020-02-02 07:31:07
2383	2217	1	77	4	2020-02-02 07:33:35
2384	2216	1	77	4	2020-02-02 07:34:33
2385	2213	1	77	4	2020-02-02 07:35:48
2386	2215	1	77	4	2020-02-02 07:36:38
2387	2220	1	1287	4	2020-02-04 09:56:40
2388	1955	1	772	2	2020-02-07 15:19:03
2389	2110	1	75	2	2020-02-07 21:18:49
2390	2110	1	75	2	2020-02-07 21:21:47
2391	2246	1	77	4	2020-02-08 16:42:26
2392	2247	1	77	4	2020-02-08 16:44:19
2393	1931	1	478	2	2020-02-09 17:04:23
2394	2122	1	1119	2	2020-02-11 15:43:37
2395	2113	1	772	4	2020-02-14 07:47:29
2396	2249	1	77	4	2020-02-15 09:13:27
2397	2237	1	77	4	2020-02-15 09:15:25
2398	2236	1	77	4	2020-02-15 09:17:31
2399	2243	1	77	4	2020-02-15 09:18:45
2400	2241	1	77	4	2020-02-15 09:19:43
2401	2235	1	77	4	2020-02-15 09:20:38
2402	2234	1	77	4	2020-02-15 09:21:29
2403	2232	1	77	4	2020-02-15 09:22:37
2404	2113	1	772	3	2020-02-16 18:33:02
2405	1894	1	84	1	2020-02-16 21:41:12
2406	1971	1	36	3	2020-02-18 12:48:08
2407	1907	1	1194	1	2020-02-18 15:03:45
2408	2224	1	2109	4	2020-02-20 14:04:24
2409	1849	1	31	1	2020-02-25 12:08:20
2410	2025	1	3784	1	2020-02-26 15:44:55
2411	1931	1	478	2	2020-03-02 11:26:48
2412	2063	1	36	4	2020-03-02 14:50:12
2413	2119	1	1119	4	2020-03-02 15:41:05
2414	2110	1	75	1	2020-03-02 18:26:00
2415	2250	1	2109	4	2020-03-03 06:59:44
2416	1957	2	31	1	2020-03-09 10:36:24
2417	2161	1	479	2	2020-03-18 08:39:57
2418	2063	1	36	4	2020-03-18 15:13:58
2419	2134	1	772	3	2020-03-25 09:33:06
2420	2106	1	736	1	2020-03-25 14:39:03
2421	2161	1	479	1	2020-03-27 07:46:11
2422	2039	1	479	2	2020-03-31 08:47:52
2423	2239	1	1194	2	2020-04-03 08:40:48
2424	1931	1	478	1	2020-04-04 19:28:41
2425	1950	1	84	2	2020-04-06 07:36:48
2426	2019	1	84	2	2020-04-06 07:53:30
2427	2189	1	1113	4	2020-04-08 13:41:43
2428	1793	1	10	1	2020-04-09 19:33:36
2429	2294	1	77	4	2020-04-12 06:51:16
2430	2291	1	77	4	2020-04-12 06:53:42
2431	2290	1	77	4	2020-04-12 06:55:20
2432	2276	1	77	4	2020-04-12 06:56:38
2433	2267	1	77	4	2020-04-12 06:58:37
2434	2265	1	77	4	2020-04-12 06:59:45
2435	2266	1	77	4	2020-04-12 07:00:54
2436	2256	1	77	4	2020-04-12 07:03:34
2437	2252	1	77	4	2020-04-12 07:05:07
2438	2283	1	77	4	2020-04-12 07:08:47
2439	2031	1	36	4	2020-04-13 13:10:40
2440	2231	1	77	4	2020-04-13 17:55:33
2441	2033	2	77	2	2020-04-16 22:10:46
2442	2297	1	77	4	2020-04-19 13:29:47
2443	2259	1	77	4	2020-04-19 13:32:16
2444	2289	1	77	4	2020-04-19 13:33:27
2445	2285	1	77	4	2020-04-19 13:34:26
2446	2279	1	77	4	2020-04-19 13:37:39
2447	2239	1	1194	1	2020-04-21 07:57:01
2448	2260	1	1194	3	2020-04-22 07:04:29
2449	2022	1	31	2	2020-04-22 19:12:33
2450	2022	1	31	2	2020-04-22 19:14:29
2451	2019	1	84	1	2020-04-26 19:32:57
2452	2022	1	31	3	2020-04-27 11:50:14
2453	2163	1	1119	1	2020-05-04 07:16:15
2454	2033	2	77	3	2020-05-04 16:20:10
2455	2088	1	37	1	2020-05-08 05:21:17
2456	2272	1	37	4	2020-05-10 01:53:59
2457	1998	2	31	1	2020-05-10 08:45:44
2458	2028	1	31	2	2020-05-11 08:04:12
2459	2258	1	37	4	2020-05-11 17:16:35
2460	2277	1	37	4	2020-05-14 01:48:49
2461	2039	1	479	1	2020-05-15 07:03:35
2462	2028	1	31	3	2020-05-16 19:35:49
2463	1996	1	736	2	2020-05-17 19:55:52
2464	2103	1	3784	2	2020-05-19 01:17:34
2465	2301	1	77	2	2020-05-19 06:54:54
2466	2120	1	45	1	2020-05-20 18:07:03
2467	1950	1	84	1	2020-05-26 07:27:11
2468	2321	1	2	1	2020-05-27 23:36:49
2469	2301	1	77	1	2020-05-28 06:06:53
2470	2193	1	77	2	2020-05-28 06:13:16
2471	2303	1	77	4	2020-05-28 06:20:20
2472	2343	1	77	4	2020-05-28 06:22:19
2473	2335	1	77	4	2020-05-28 06:23:37
2474	2319	1	77	4	2020-05-28 06:24:47
2475	2316	1	77	4	2020-05-28 06:25:43
2476	2311	1	77	4	2020-05-28 06:27:03
2477	2300	1	479	4	2020-05-29 06:10:30
2478	2193	1	77	1	2020-06-02 20:33:45
2479	2293	1	77	4	2020-06-07 09:09:03
2480	2296	1	77	4	2020-06-07 09:17:35
2481	2304	1	77	4	2020-06-07 09:18:50
2482	1656	1	782	4	2020-06-10 12:08:16
2483	1900	1	782	1	2020-06-10 12:22:41
2484	2033	3	77	2	2020-06-13 09:33:19
2485	2298	1	77	4	2020-06-13 09:40:01
2486	2302	1	77	4	2020-06-13 09:42:04
2487	2305	1	77	4	2020-06-13 09:44:23
2488	2306	1	77	4	2020-06-13 09:47:26
2489	2310	1	77	4	2020-06-13 09:48:18
2490	2312	1	77	4	2020-06-13 09:49:13
2491	2313	1	77	4	2020-06-13 09:50:09
2492	2314	1	77	4	2020-06-13 09:51:05
2493	2315	1	77	4	2020-06-13 09:51:51
2494	2317	1	77	4	2020-06-13 09:52:47
2495	2322	1	77	4	2020-06-13 09:53:32
2496	2323	1	77	4	2020-06-13 09:54:21
2497	2324	1	77	4	2020-06-13 09:55:07
2498	2333	1	77	4	2020-06-13 09:55:52
2499	2342	1	77	4	2020-06-13 09:56:53
2500	2344	1	77	4	2020-06-13 09:57:44
2501	2350	1	77	4	2020-06-13 09:58:43
2502	2044	1	36	2	2020-06-15 22:03:42
2503	2261	1	83	4	2020-06-17 07:10:30
2504	2271	1	83	4	2020-06-17 07:11:19
2505	2280	1	83	4	2020-06-17 07:11:43
2506	2046	1	782	2	2020-06-17 19:59:42
2507	2275	1	29	4	2020-06-19 12:19:36
2508	2269	1	29	4	2020-06-19 12:27:10
2509	2292	1	29	4	2020-06-19 12:32:31
2510	2281	1	29	4	2020-06-19 20:52:13
2511	2281	1	29	4	2020-06-19 20:56:01
2512	2287	1	29	4	2020-06-19 20:59:28
2513	2275	1	2	4	2020-06-19 22:04:46
2514	2326	1	77	4	2020-06-20 10:22:51
2515	2330	1	77	4	2020-06-20 10:23:52
2516	2339	1	77	4	2020-06-20 10:25:39
2517	2349	1	77	4	2020-06-20 10:26:31
2518	2356	1	77	4	2020-06-20 10:27:41
2519	2362	1	77	4	2020-06-20 10:28:34
2520	2338	1	1287	2	2020-06-20 16:35:08
2521	2219	1	2	1	2020-06-22 03:34:52
2522	2033	3	77	2	2020-06-25 21:06:47
2523	2337	1	77	4	2020-06-26 08:30:11
2524	2345	1	77	4	2020-06-26 08:31:20
2525	2353	1	77	4	2020-06-26 08:32:26
2526	2365	1	77	4	2020-06-26 08:33:15
2527	2366	1	77	4	2020-06-26 08:34:02
2528	2367	1	77	4	2020-06-26 08:40:53
2529	1685	1	2	1	2020-06-28 02:04:33
2530	2309	1	31	4	2020-06-28 17:54:52
2531	2229	1	31	2	2020-06-29 19:37:12
2532	2229	1	31	2	2020-06-29 19:42:09
2533	2198	1	31	4	2020-06-30 06:49:45
2534	2101	1	479	2	2020-06-30 11:15:33
2535	2028	2	31	1	2020-07-01 14:35:13
2536	2028	2	31	2	2020-07-01 14:36:57
2537	2033	3	77	1	2020-07-01 21:32:19
2538	2028	2	31	1	2020-07-02 16:50:29
2539	2274	1	29	4	2020-07-03 22:14:37
2540	2274	1	29	4	2020-07-03 22:19:58
2541	2370	1	77	4	2020-07-04 06:55:45
2542	2371	1	77	4	2020-07-04 06:56:59
2543	2375	1	77	4	2020-07-05 09:29:25
2544	2376	1	77	4	2020-07-05 13:56:04
2545	2377	1	77	4	2020-07-07 05:06:27
2546	2378	1	77	4	2020-07-08 13:10:34
2547	2096	1	772	2	2020-07-09 08:39:22
2548	2022	2	31	2	2020-07-09 10:56:27
2549	2261	1	83	4	2020-07-09 13:36:48
2550	2379	1	77	4	2020-07-11 05:55:30
2551	2137	1	42	1	2020-07-11 22:47:34
2552	2125	1	42	1	2020-07-13 13:56:41
2553	2125	1	42	1	2020-07-13 14:02:49
2554	2096	1	772	3	2020-07-14 12:48:36
2555	2084	1	33	4	2020-07-14 13:24:06
2556	1970	2	2109	3	2020-07-15 08:32:14
2557	2347	1	3784	4	2020-07-15 09:21:53
2558	2128	1	3784	1	2020-07-16 00:02:37
2559	2034	1	83	1	2020-07-16 09:47:15
2560	2261	1	83	4	2020-07-16 10:03:42
2561	2271	1	83	4	2020-07-16 10:05:56
2562	2286	1	42	1	2020-07-16 17:15:35
2563	2268	1	37	4	2020-07-17 16:46:50
2564	2381	1	77	4	2020-07-18 11:47:23
2565	2382	1	77	4	2020-07-18 11:48:57
2566	2348	1	1287	2	2020-07-18 13:14:43
2567	2386	1	77	4	2020-07-20 11:14:39
2568	2387	1	77	4	2020-07-20 11:15:42
2569	2338	1	1287	1	2020-07-21 04:49:25
2570	2098	1	37	1	2020-07-24 04:51:20
2571	2391	1	77	4	2020-07-25 10:50:33
2572	2389	1	77	4	2020-07-25 10:51:50
2573	2238	1	77	2	2020-07-25 10:55:51
2574	2238	1	77	1	2020-07-26 12:27:44
2575	2182	1	37	3	2020-07-27 05:18:08
2576	2348	1	1287	2	2020-07-28 11:08:14
2577	2199	1	772	2	2020-07-28 16:14:21
2578	2348	1	1287	1	2020-07-29 10:00:34
2579	2263	1	37	4	2020-08-01 01:33:13
2580	2392	1	77	4	2020-08-02 09:11:36
2581	2393	1	77	4	2020-08-02 09:23:59
2582	2396	1	77	4	2020-08-04 08:14:48
2583	2101	1	479	3	2020-08-07 09:49:16
2584	2022	2	31	3	2020-08-10 12:12:41
2585	2113	1	772	4	2020-08-13 09:29:08
2586	2199	1	772	3	2020-08-13 09:36:07
2587	2390	1	77	4	2020-08-15 08:58:52
2588	2399	1	77	4	2020-08-15 09:00:26
2589	2400	1	77	4	2020-08-15 09:01:21
2590	2401	1	77	4	2020-08-15 09:02:23
2591	2404	1	77	4	2020-08-15 09:03:12
2592	2406	1	77	4	2020-08-15 09:04:15
2593	2407	1	77	4	2020-08-15 09:05:07
2594	2409	1	77	4	2020-08-15 09:06:10
2595	2410	1	77	4	2020-08-15 09:07:01
2596	2103	1	3784	1	2020-08-16 16:19:43
2597	2411	1	37	4	2020-08-19 22:07:10
2598	2134	2	772	2	2020-08-21 09:28:14
2599	2134	2	772	2	2020-08-21 09:38:59
2600	2096	2	772	1	2020-08-21 09:39:24
2601	2096	2	772	1	2020-08-21 09:51:28
2602	2262	1	42	2	2020-08-22 13:51:51
2603	2248	1	42	1	2020-08-22 14:07:32
2604	2122	1	1119	1	2020-08-23 14:38:49
2605	2321	1	2043	1	2020-08-23 16:45:38
2606	2412	1	31	4	2020-08-25 20:14:44
2607	2412	1	31	4	2020-08-25 20:19:17
2608	2412	1	31	4	2020-08-25 20:19:22
2609	2022	3	31	1	2020-08-25 20:25:17
2610	2394	1	37	4	2020-08-26 15:20:37
2611	2229	1	31	3	2020-08-27 07:51:15
2612	2101	2	479	1	2020-08-28 17:25:11
2613	2262	1	42	1	2020-09-01 16:44:37
2614	2414	1	77	4	2020-09-05 10:48:59
2615	2418	1	77	4	2020-09-05 10:50:06
2616	2419	1	77	4	2020-09-05 10:51:01
2617	2420	1	77	4	2020-09-05 10:51:53
2618	2422	1	77	4	2020-09-12 07:18:19
2619	2423	1	77	4	2020-09-12 07:19:59
2620	2413	1	77	4	2020-09-14 09:32:48
2621	2416	1	77	4	2020-09-14 09:34:15
2622	2225	1	36	4	2020-09-15 12:39:25
2623	2225	1	36	4	2020-09-15 12:44:56
2624	1851	1	782	1	2020-09-21 17:20:01
2625	2046	1	782	1	2020-09-21 17:24:16
2626	2129	1	2109	2	2020-09-22 11:54:03
2627	1996	1	736	1	2020-09-24 11:58:06
2628	2173	1	31	2	2020-09-25 10:01:59
2629	2440	1	77	4	2020-09-26 12:15:37
2630	2444	1	77	4	2020-09-26 12:17:04
2631	2444	1	77	4	2020-09-26 12:17:18
2632	2295	1	75	4	2020-09-26 18:38:19
2633	2395	1	88	4	2020-09-28 21:10:40
2634	2417	1	1113	4	2020-09-29 14:37:51
2635	2358	1	1113	3	2020-09-29 14:48:28
2636	2358	1	1113	2	2020-09-29 14:49:21
2637	2227	1	31	2	2020-10-01 09:39:35
2638	2227	1	31	3	2020-10-01 09:52:21
2639	2446	1	77	4	2020-10-04 06:01:43
2640	2451	1	77	4	2020-10-04 06:06:31
2641	2447	1	77	4	2020-10-04 06:07:55
2642	2429	1	77	4	2020-10-04 06:09:10
2643	2442	1	77	4	2020-10-04 06:10:16
2644	2428	1	77	4	2020-10-04 06:11:16
2645	2425	1	77	4	2020-10-04 06:12:02
2646	2430	1	77	4	2020-10-04 06:12:58
2647	2431	1	77	4	2020-10-04 06:14:05
2648	2432	1	77	4	2020-10-04 06:14:55
2649	2436	1	77	4	2020-10-04 06:15:43
2650	2437	1	77	4	2020-10-04 06:16:47
2651	2441	1	77	4	2020-10-04 06:17:37
2652	2434	1	77	4	2020-10-04 06:18:23
2653	2449	1	77	4	2020-10-04 06:19:28
2654	2424	1	77	4	2020-10-05 07:12:06
2655	2439	1	77	4	2020-10-05 07:13:08
2656	2452	1	77	4	2020-10-05 07:14:01
2657	2455	1	77	4	2020-10-05 07:14:50
2658	2456	1	77	4	2020-10-06 07:05:39
2659	2374	1	2109	2	2020-10-07 05:51:23
2660	2194	1	45	1	2020-10-11 21:06:12
2661	2374	1	2109	1	2020-10-12 07:22:46
2662	2154	1	83	2	2020-10-12 14:35:34
2663	2226	1	42	1	2020-10-15 19:52:09
2664	2457	1	77	4	2020-10-17 20:57:22
2665	2460	1	77	4	2020-10-17 21:02:48
2666	2458	1	77	4	2020-10-17 21:05:05
2667	2459	1	77	4	2020-10-17 21:06:23
2668	2201	1	1113	2	2020-10-18 06:42:40
2669	2464	1	2043	1	2020-10-19 12:40:15
2670	2154	1	83	1	2020-10-19 17:56:48
2671	1948	1	2	2	2020-10-20 05:01:10
2672	1948	1	2	3	2020-10-20 05:03:57
2673	2358	1	2	3	2020-10-20 05:15:08
2674	2463	1	77	4	2020-10-20 08:28:36
2675	2129	1	2109	3	2020-10-29 09:08:58
2676	2354	1	2109	2	2020-10-29 09:27:32
2677	2134	2	772	3	2020-10-30 08:49:32
2678	2469	1	77	4	2020-11-01 10:07:42
2679	2199	2	772	1	2020-11-04 09:52:17
2680	2354	1	2109	3	2020-11-05 09:34:52
2681	2083	1	31	2	2020-11-05 13:40:09
2682	1955	1	772	3	2020-11-05 14:48:12
2683	2468	1	77	4	2020-11-08 06:41:04
2684	2471	1	77	4	2020-11-08 06:42:56
2685	2472	1	77	4	2020-11-08 06:43:50
2686	2474	1	77	4	2020-11-08 06:44:49
2687	2475	1	77	4	2020-11-08 06:45:50
2688	2225	1	36	4	2020-11-09 12:24:07
2689	2227	2	31	1	2020-11-11 17:25:40
2690	2483	1	2043	1	2020-11-12 13:57:52
2691	2445	1	37	2	2020-11-14 05:40:29
2692	2083	1	31	3	2020-11-16 10:33:23
2693	2173	1	31	3	2020-11-16 10:43:33
2694	1885	1	1113	2	2020-11-18 10:14:38
2695	1885	1	1113	3	2020-11-18 10:21:28
2696	2043	1	33	2	2020-11-18 10:52:07
2697	2049	1	33	2	2020-11-18 11:08:48
2698	2485	1	2043	1	2020-11-18 20:05:16
2699	2388	1	77	2	2020-11-22 07:31:29
2700	2201	1	1113	1	2020-11-22 15:28:01
2701	1955	2	772	2	2020-11-24 16:26:29
2702	2043	1	33	3	2020-11-27 19:59:41
2703	2480	1	77	4	2020-11-28 09:31:49
2704	2484	1	77	4	2020-11-28 09:34:57
2705	2489	1	77	4	2020-11-28 09:35:50
2706	2491	1	77	4	2020-11-28 09:37:47
2707	2486	1	77	4	2020-11-28 09:39:49
2708	2260	1	1194	2	2020-11-30 08:52:59
2709	2466	1	37	4	2020-12-01 03:05:40
2710	2388	1	77	3	2020-12-04 15:13:44
2711	2492	1	77	4	2020-12-04 15:15:52
2712	2495	1	77	4	2020-12-04 15:17:21
2713	2445	1	37	1	2020-12-06 06:02:57
2714	2498	1	77	4	2020-12-12 22:38:19
2715	2500	1	77	4	2020-12-12 22:40:16
2716	2497	1	1119	4	2020-12-14 08:51:32
2717	2505	1	77	4	2020-12-21 08:11:10
2718	2510	1	77	4	2020-12-21 08:12:25
2719	2508	1	77	4	2020-12-21 08:31:06
2720	2504	1	77	4	2020-12-25 17:44:15
2721	2506	1	77	4	2020-12-25 17:48:52
2722	2490	1	1194	4	2020-12-28 15:06:26
2723	2388	2	77	2	2020-12-29 11:46:36
2724	2129	2	2109	2	2021-01-04 09:34:08
2725	1988	1	3784	3	2021-01-04 17:59:27
2726	2284	1	31	1	2021-01-06 09:01:40
2727	2284	1	31	1	2021-01-06 09:04:12
2728	2521	1	88	4	2021-01-09 08:41:49
2729	2527	1	77	4	2021-01-10 08:26:01
2730	2526	1	77	4	2021-01-10 08:27:31
2731	2525	1	77	4	2021-01-10 08:29:28
2732	2524	1	77	4	2021-01-10 08:30:49
2733	2523	1	77	4	2021-01-10 08:31:59
2734	2299	1	77	4	2021-01-10 21:39:24
2735	2467	1	479	2	2021-01-11 12:59:09
2736	2435	1	37	2	2021-01-13 19:47:23
2737	2388	2	77	3	2021-01-13 19:55:05
2738	2534	1	77	4	2021-01-16 16:50:06
2739	2531	1	77	4	2021-01-17 22:46:04
2740	2532	1	77	4	2021-01-17 22:48:47
2741	2482	1	479	4	2021-01-19 10:50:45
2742	2435	1	37	1	2021-01-20 03:44:46
2743	2288	1	31	2	2021-01-20 07:18:35
2744	2288	1	31	2	2021-01-20 07:24:28
2745	2357	1	77	2	2021-01-24 14:53:11
